,game_id,player_name,accumulated_messages,current_turn_player_message
0,1603d677-a3e2-54ed-c86b-dd66f6dacf2c-data,Stephen Clark,"<phase change> Daytime <victim> Frances Kelly <player name> Frances Kelly <vote> Shawn Bailey <player name> Shawn Bailey <text> Sounds good to me.  <player name> Diane Mooney <text> I am a bystander. dont kill me <player name> Alicia Randall <text> Bystander here <player name> Chad Collins <text> i am a bystander too. <player name> Gabriel Durham <text> Bystander too. <player name> Donna Cook <text> Donna Cook here, not a mafia member :) <player name> Tricia Miller <text> Me too! <player name> Jordan May <text> Bystander here also <player name> Alicia Randall <text> Wow isn't that convenient <player name> Stephen Clark <text> ",Right. 
1,1603d677-a3e2-54ed-c86b-dd66f6dacf2c-data,Stephen Clark,"<phase change> Daytime <victim> Frances Kelly <player name> Frances Kelly <vote> Shawn Bailey <player name> Shawn Bailey <text> Sounds good to me.  <player name> Diane Mooney <text> I am a bystander. dont kill me <player name> Alicia Randall <text> Bystander here <player name> Chad Collins <text> i am a bystander too. <player name> Gabriel Durham <text> Bystander too. <player name> Donna Cook <text> Donna Cook here, not a mafia member :) <player name> Tricia Miller <text> Me too! <player name> Jordan May <text> Bystander here also <player name> Alicia Randall <text> Wow isn't that convenient <player name> Stephen Clark <text> Right. <player name> Jordan May <vote> Diane Mooney <player name> Chad Collins <vote> Alicia Randall <player name> Stephen Clark <vote> ",Diane Mooney 
2,1603d677-a3e2-54ed-c86b-dd66f6dacf2c-data,Stephen Clark,"<phase change> Daytime <victim> Frances Kelly <player name> Frances Kelly <vote> Shawn Bailey <player name> Shawn Bailey <text> Sounds good to me.  <player name> Diane Mooney <text> I am a bystander. dont kill me <player name> Alicia Randall <text> Bystander here <player name> Chad Collins <text> i am a bystander too. <player name> Gabriel Durham <text> Bystander too. <player name> Donna Cook <text> Donna Cook here, not a mafia member :) <player name> Tricia Miller <text> Me too! <player name> Jordan May <text> Bystander here also <player name> Alicia Randall <text> Wow isn't that convenient <player name> Stephen Clark <text> Right. <player name> Jordan May <vote> Diane Mooney <player name> Chad Collins <vote> Alicia Randall <player name> Stephen Clark <vote> Diane Mooney <player name> Shawn Bailey <vote> Diane Mooney <player name> Tricia Miller <vote> Diane Mooney <player name> Alicia Randall <vote> Diane Mooney <player name> Gabriel Durham <vote> Donna Cook <player name> Donna Cook <vote> Diane Mooney <player name> Diane Mooney <vote> Jordan May <player name> Donna Cook <text> Diane, it's about time you die <player name> Diane Mooney <text> you guys just killed a bystander <player name> Diane Mooney <text> rip me <player name> Alicia Randall <text> Noooooo <player name> Diane Mooney <text> Jordan may was the first to accuse me. they are mafia <phase change> Daytime <victim> Jordan May <player name> Donna Cook <text> holy crap they killed our only lead <player name> Alicia Randall <vote> Shawn Bailey <player name> Gabriel Durham <text> Well, then...  <player name> Shawn Bailey <vote> Donna Cook <player name> Stephen Clark <vote> ",Shawn Bailey 
3,1603d677-a3e2-54ed-c86b-dd66f6dacf2c-data,Stephen Clark,"<phase change> Daytime <victim> Frances Kelly <player name> Frances Kelly <vote> Shawn Bailey <player name> Shawn Bailey <text> Sounds good to me.  <player name> Diane Mooney <text> I am a bystander. dont kill me <player name> Alicia Randall <text> Bystander here <player name> Chad Collins <text> i am a bystander too. <player name> Gabriel Durham <text> Bystander too. <player name> Donna Cook <text> Donna Cook here, not a mafia member :) <player name> Tricia Miller <text> Me too! <player name> Jordan May <text> Bystander here also <player name> Alicia Randall <text> Wow isn't that convenient <player name> Stephen Clark <text> Right. <player name> Jordan May <vote> Diane Mooney <player name> Chad Collins <vote> Alicia Randall <player name> Stephen Clark <vote> Diane Mooney <player name> Shawn Bailey <vote> Diane Mooney <player name> Tricia Miller <vote> Diane Mooney <player name> Alicia Randall <vote> Diane Mooney <player name> Gabriel Durham <vote> Donna Cook <player name> Donna Cook <vote> Diane Mooney <player name> Diane Mooney <vote> Jordan May <player name> Donna Cook <text> Diane, it's about time you die <player name> Diane Mooney <text> you guys just killed a bystander <player name> Diane Mooney <text> rip me <player name> Alicia Randall <text> Noooooo <player name> Diane Mooney <text> Jordan may was the first to accuse me. they are mafia <phase change> Daytime <victim> Jordan May <player name> Donna Cook <text> holy crap they killed our only lead <player name> Alicia Randall <vote> Shawn Bailey <player name> Gabriel Durham <text> Well, then...  <player name> Shawn Bailey <vote> Donna Cook <player name> Stephen Clark <vote> Shawn Bailey <player name> Chad Collins <vote> Donna Cook <player name> Donna Cook <text> I don't like Alicia Randall, she seems to try to ply herself off. <player name> Tricia Miller <text> Donna was a bit too quick to throw Diane under the bus on day one though. <player name> Tricia Miller <vote> Donna Cook <player name> Donna Cook <text> You guys are making a mistake killing me, I'm Donna Cook, the best bystander in the world <player name> Gabriel Durham <vote> Shawn Bailey <player name> Shawn Bailey <text> I think Donna talks a lot and tries to confuse us.  <player name> Tricia Miller <text> And now Alicia. <player name> Donna Cook <text> You guys are going to kill another bystander <player name> Donna Cook <text> I'm trying to help <player name> Donna Cook <vote> Shawn Bailey <phase change> Daytime <victim> Donna Cook <player name> Donna Cook <text> OOF <player name> Stephen Clark <vote> ",Tricia Miller 
4,1603d677-a3e2-54ed-c86b-dd66f6dacf2c-data,Stephen Clark,"<phase change> Daytime <victim> Frances Kelly <player name> Frances Kelly <vote> Shawn Bailey <player name> Shawn Bailey <text> Sounds good to me.  <player name> Diane Mooney <text> I am a bystander. dont kill me <player name> Alicia Randall <text> Bystander here <player name> Chad Collins <text> i am a bystander too. <player name> Gabriel Durham <text> Bystander too. <player name> Donna Cook <text> Donna Cook here, not a mafia member :) <player name> Tricia Miller <text> Me too! <player name> Jordan May <text> Bystander here also <player name> Alicia Randall <text> Wow isn't that convenient <player name> Stephen Clark <text> Right. <player name> Jordan May <vote> Diane Mooney <player name> Chad Collins <vote> Alicia Randall <player name> Stephen Clark <vote> Diane Mooney <player name> Shawn Bailey <vote> Diane Mooney <player name> Tricia Miller <vote> Diane Mooney <player name> Alicia Randall <vote> Diane Mooney <player name> Gabriel Durham <vote> Donna Cook <player name> Donna Cook <vote> Diane Mooney <player name> Diane Mooney <vote> Jordan May <player name> Donna Cook <text> Diane, it's about time you die <player name> Diane Mooney <text> you guys just killed a bystander <player name> Diane Mooney <text> rip me <player name> Alicia Randall <text> Noooooo <player name> Diane Mooney <text> Jordan may was the first to accuse me. they are mafia <phase change> Daytime <victim> Jordan May <player name> Donna Cook <text> holy crap they killed our only lead <player name> Alicia Randall <vote> Shawn Bailey <player name> Gabriel Durham <text> Well, then...  <player name> Shawn Bailey <vote> Donna Cook <player name> Stephen Clark <vote> Shawn Bailey <player name> Chad Collins <vote> Donna Cook <player name> Donna Cook <text> I don't like Alicia Randall, she seems to try to ply herself off. <player name> Tricia Miller <text> Donna was a bit too quick to throw Diane under the bus on day one though. <player name> Tricia Miller <vote> Donna Cook <player name> Donna Cook <text> You guys are making a mistake killing me, I'm Donna Cook, the best bystander in the world <player name> Gabriel Durham <vote> Shawn Bailey <player name> Shawn Bailey <text> I think Donna talks a lot and tries to confuse us.  <player name> Tricia Miller <text> And now Alicia. <player name> Donna Cook <text> You guys are going to kill another bystander <player name> Donna Cook <text> I'm trying to help <player name> Donna Cook <vote> Shawn Bailey <phase change> Daytime <victim> Donna Cook <player name> Donna Cook <text> OOF <player name> Stephen Clark <vote> Tricia Miller <player name> Alicia Randall <vote> Tricia Miller <player name> Chad Collins <vote> Alicia Randall <player name> Gabriel Durham <vote> Tricia Miller <player name> Tricia Miller <vote> Alicia Randall <player name> Gabriel Durham <text> Chad and Tricia have to be the mafia based on the voting patterns. <player name> Tricia Miller <text> And I would've gotten away with it if it wasn't for you meddling kids :D <player name> Stephen Clark <text> ",lol 
5,1603d677-a3e2-54ed-c86b-dd66f6dacf2c-data,Gabriel Durham,<phase change> Daytime <victim> Frances Kelly <player name> Frances Kelly <vote> Shawn Bailey <player name> Shawn Bailey <text> Sounds good to me.  <player name> Diane Mooney <text> I am a bystander. dont kill me <player name> Alicia Randall <text> Bystander here <player name> Chad Collins <text> i am a bystander too. <player name> Gabriel Durham <text> ,Bystander too. 
6,1603d677-a3e2-54ed-c86b-dd66f6dacf2c-data,Gabriel Durham,"<phase change> Daytime <victim> Frances Kelly <player name> Frances Kelly <vote> Shawn Bailey <player name> Shawn Bailey <text> Sounds good to me.  <player name> Diane Mooney <text> I am a bystander. dont kill me <player name> Alicia Randall <text> Bystander here <player name> Chad Collins <text> i am a bystander too. <player name> Gabriel Durham <text> Bystander too. <player name> Donna Cook <text> Donna Cook here, not a mafia member :) <player name> Tricia Miller <text> Me too! <player name> Jordan May <text> Bystander here also <player name> Alicia Randall <text> Wow isn't that convenient <player name> Stephen Clark <text> Right. <player name> Jordan May <vote> Diane Mooney <player name> Chad Collins <vote> Alicia Randall <player name> Stephen Clark <vote> Diane Mooney <player name> Shawn Bailey <vote> Diane Mooney <player name> Tricia Miller <vote> Diane Mooney <player name> Alicia Randall <vote> Diane Mooney <player name> Gabriel Durham <vote> ",Donna Cook 
7,1603d677-a3e2-54ed-c86b-dd66f6dacf2c-data,Gabriel Durham,"<phase change> Daytime <victim> Frances Kelly <player name> Frances Kelly <vote> Shawn Bailey <player name> Shawn Bailey <text> Sounds good to me.  <player name> Diane Mooney <text> I am a bystander. dont kill me <player name> Alicia Randall <text> Bystander here <player name> Chad Collins <text> i am a bystander too. <player name> Gabriel Durham <text> Bystander too. <player name> Donna Cook <text> Donna Cook here, not a mafia member :) <player name> Tricia Miller <text> Me too! <player name> Jordan May <text> Bystander here also <player name> Alicia Randall <text> Wow isn't that convenient <player name> Stephen Clark <text> Right. <player name> Jordan May <vote> Diane Mooney <player name> Chad Collins <vote> Alicia Randall <player name> Stephen Clark <vote> Diane Mooney <player name> Shawn Bailey <vote> Diane Mooney <player name> Tricia Miller <vote> Diane Mooney <player name> Alicia Randall <vote> Diane Mooney <player name> Gabriel Durham <vote> Donna Cook <player name> Donna Cook <vote> Diane Mooney <player name> Diane Mooney <vote> Jordan May <player name> Donna Cook <text> Diane, it's about time you die <player name> Diane Mooney <text> you guys just killed a bystander <player name> Diane Mooney <text> rip me <player name> Alicia Randall <text> Noooooo <player name> Diane Mooney <text> Jordan may was the first to accuse me. they are mafia <phase change> Daytime <victim> Jordan May <player name> Donna Cook <text> holy crap they killed our only lead <player name> Alicia Randall <vote> Shawn Bailey <player name> Gabriel Durham <text> ","Well, then...  "
8,1603d677-a3e2-54ed-c86b-dd66f6dacf2c-data,Gabriel Durham,"<phase change> Daytime <victim> Frances Kelly <player name> Frances Kelly <vote> Shawn Bailey <player name> Shawn Bailey <text> Sounds good to me.  <player name> Diane Mooney <text> I am a bystander. dont kill me <player name> Alicia Randall <text> Bystander here <player name> Chad Collins <text> i am a bystander too. <player name> Gabriel Durham <text> Bystander too. <player name> Donna Cook <text> Donna Cook here, not a mafia member :) <player name> Tricia Miller <text> Me too! <player name> Jordan May <text> Bystander here also <player name> Alicia Randall <text> Wow isn't that convenient <player name> Stephen Clark <text> Right. <player name> Jordan May <vote> Diane Mooney <player name> Chad Collins <vote> Alicia Randall <player name> Stephen Clark <vote> Diane Mooney <player name> Shawn Bailey <vote> Diane Mooney <player name> Tricia Miller <vote> Diane Mooney <player name> Alicia Randall <vote> Diane Mooney <player name> Gabriel Durham <vote> Donna Cook <player name> Donna Cook <vote> Diane Mooney <player name> Diane Mooney <vote> Jordan May <player name> Donna Cook <text> Diane, it's about time you die <player name> Diane Mooney <text> you guys just killed a bystander <player name> Diane Mooney <text> rip me <player name> Alicia Randall <text> Noooooo <player name> Diane Mooney <text> Jordan may was the first to accuse me. they are mafia <phase change> Daytime <victim> Jordan May <player name> Donna Cook <text> holy crap they killed our only lead <player name> Alicia Randall <vote> Shawn Bailey <player name> Gabriel Durham <text> Well, then...  <player name> Shawn Bailey <vote> Donna Cook <player name> Stephen Clark <vote> Shawn Bailey <player name> Chad Collins <vote> Donna Cook <player name> Donna Cook <text> I don't like Alicia Randall, she seems to try to ply herself off. <player name> Tricia Miller <text> Donna was a bit too quick to throw Diane under the bus on day one though. <player name> Tricia Miller <vote> Donna Cook <player name> Donna Cook <text> You guys are making a mistake killing me, I'm Donna Cook, the best bystander in the world <player name> Gabriel Durham <vote> ",Shawn Bailey 
9,1603d677-a3e2-54ed-c86b-dd66f6dacf2c-data,Gabriel Durham,"<phase change> Daytime <victim> Frances Kelly <player name> Frances Kelly <vote> Shawn Bailey <player name> Shawn Bailey <text> Sounds good to me.  <player name> Diane Mooney <text> I am a bystander. dont kill me <player name> Alicia Randall <text> Bystander here <player name> Chad Collins <text> i am a bystander too. <player name> Gabriel Durham <text> Bystander too. <player name> Donna Cook <text> Donna Cook here, not a mafia member :) <player name> Tricia Miller <text> Me too! <player name> Jordan May <text> Bystander here also <player name> Alicia Randall <text> Wow isn't that convenient <player name> Stephen Clark <text> Right. <player name> Jordan May <vote> Diane Mooney <player name> Chad Collins <vote> Alicia Randall <player name> Stephen Clark <vote> Diane Mooney <player name> Shawn Bailey <vote> Diane Mooney <player name> Tricia Miller <vote> Diane Mooney <player name> Alicia Randall <vote> Diane Mooney <player name> Gabriel Durham <vote> Donna Cook <player name> Donna Cook <vote> Diane Mooney <player name> Diane Mooney <vote> Jordan May <player name> Donna Cook <text> Diane, it's about time you die <player name> Diane Mooney <text> you guys just killed a bystander <player name> Diane Mooney <text> rip me <player name> Alicia Randall <text> Noooooo <player name> Diane Mooney <text> Jordan may was the first to accuse me. they are mafia <phase change> Daytime <victim> Jordan May <player name> Donna Cook <text> holy crap they killed our only lead <player name> Alicia Randall <vote> Shawn Bailey <player name> Gabriel Durham <text> Well, then...  <player name> Shawn Bailey <vote> Donna Cook <player name> Stephen Clark <vote> Shawn Bailey <player name> Chad Collins <vote> Donna Cook <player name> Donna Cook <text> I don't like Alicia Randall, she seems to try to ply herself off. <player name> Tricia Miller <text> Donna was a bit too quick to throw Diane under the bus on day one though. <player name> Tricia Miller <vote> Donna Cook <player name> Donna Cook <text> You guys are making a mistake killing me, I'm Donna Cook, the best bystander in the world <player name> Gabriel Durham <vote> Shawn Bailey <player name> Shawn Bailey <text> I think Donna talks a lot and tries to confuse us.  <player name> Tricia Miller <text> And now Alicia. <player name> Donna Cook <text> You guys are going to kill another bystander <player name> Donna Cook <text> I'm trying to help <player name> Donna Cook <vote> Shawn Bailey <phase change> Daytime <victim> Donna Cook <player name> Donna Cook <text> OOF <player name> Stephen Clark <vote> Tricia Miller <player name> Alicia Randall <vote> Tricia Miller <player name> Chad Collins <vote> Alicia Randall <player name> Gabriel Durham <vote> ",Tricia Miller 
